href	incoming_href
Albertus_Magnus	Avicenna
Albertus_Magnus	Jordan_of_Saxony
Albertus_Magnus	Averroes
Albertus_Magnus	Aristotle
Albertus_Magnus	Al-Farabi
Albertus_Magnus	Maimonides
Albrecht_Ritschl	Martin_Luther
Albrecht_Ritschl	Hermann_Lotze
Albrecht_Ritschl	Immanuel_Kant
Albrecht_Ritschl	Ferdinand_Christian_Baur
Albrecht_Ritschl	Friedrich_Schleiermacher
Alcuin	Ecgbert_of_York
Aldo_Capitini	Carlo_Michelstaedter
Aldous_Huxley	Alan_Watts
Aldous_Huxley	Gerald_Heard
Aldous_Huxley	Jiddu_Krishnamurti
Aldous_Huxley	Swami_Prabhavananda
Alec_Vidler	Reinhold_Niebuhr
Alec_Vidler	Frederick_Denison_Maurice
Alec_Vidler	Paul_Tillich
Alec_Vidler	Alfred_Loisy
Alec_Vidler	D._R._Davies
Aleksandr_Dugin	Pyotr_Savitsky
Aleksandr_Dugin	tps://ru.wikipedia.org/wiki/Савицкий,%20Пётр%20Николаевич
Aleksandr_Dugin	S._M._Shirokogoroff
Aleksandr_Dugin	René_Guénon
Aleksandr_Dugin	Plato
Aleksandr_Dugin	Nikolay_Vasilyevich_Ustryalov
Aleksandr_Dugin	Nikolai_Trubetzkoy
Aleksandr_Dugin	Mircea_Eliade
Aleksandr_Dugin	Max_Weber
Aleksandr_Dugin	Martin_Heidegger
Aleksandr_Dugin	Lev_Gumilyov
Aleksandr_Dugin	Oswald_Spengler
Aleksandr_Dugin	Julius_Evola
Aleksandr_Dugin	John_M._Hobson
Aleksandr_Dugin	Halford_Mackinder
Aleksandr_Dugin	Gershom_Scholem
Aleksandr_Dugin	Franz_Boas
Aleksandr_Dugin	Ernst_Niekisch
Aleksandr_Dugin	Dragoš_Kalajić
Aleksandr_Dugin	Dimitri_Kitsikis
Aleksandr_Dugin	Claude_Lévi-Strauss
Aleksandr_Dugin	Carl_Schmitt
Aleksandr_Dugin	Alain_de_Benoist
Aleksandr_Dugin	Karl_Haushofer
Alenka_Zupančič	Slavoj_Žižek
Alenka_Zupančič	Sigmund_Freud
Alenka_Zupančič	Mladen_Dolar
Alenka_Zupančič	Jacques_Lacan
Alenka_Zupančič	Friedrich_Nietzsche
Alenka_Zupančič	Georg_Wilhelm_Friedrich_Hegel
Alenka_Zupančič	Alain_Badiou
Alenka_Zupančič	Immanuel_Kant
Alex_Bavelas	Kurt_Lewin
Alexander_Bain_(philosopher)	John_Stuart_Mill
Alexander_Bain_(philosopher)	Auguste_Comte
Alexander_Bain_(philosopher)	Empiricism#British_empiricism
Alexander_Bain_(philosopher)	George_Grote
Alexander_Bain_(philosopher)	George_Henry_Lewes
Alexander_Bain_(philosopher)	James_Mill
Alexander_Gottlieb_Baumgarten	Emanuele_Tesauro
Alexander_Gottlieb_Baumgarten	Gottfried_Wilhelm_Leibniz
Alexander_Gottlieb_Baumgarten	Christian_Wolff_(philosopher)
Alexander_Herzen	Pierre-Joseph_Proudhon
Alexander_Herzen	Voltaire
Alexander_Herzen	Georg_Wilhelm_Friedrich_Hegel
Alexander_Herzen	Jean-Jacques_Rousseau
Alexander_Luria	Lev_Vygotsky
Alexander_Nehamas	Friedrich_Nietzsche
Alexander_Nehamas	Martin_Heidegger
Alexander_Nehamas	Michel_Foucault
Alexander_Nehamas	Walter_Kaufmann_(philosopher)
Alexander_Potebnja	Johann_Gottfried_Herder
Alexander_Potebnja	Wilhelm_von_Humboldt
Alexander_Pruss	Thomas_Aquinas
Alexander_Pruss	Nicholas_Rescher
Alexander_Pruss	Gottfried_Wilhelm_Leibniz
Alexander_R._Galloway	François_Laruelle
Alexander_R._Galloway	Fredric_Jameson
Alexander_R._Galloway	Gilles_Deleuze
Alexander_R._Galloway	Karl_Marx
Alexander_R._Galloway	Martin_Heidegger
Alexander_Rüstow	Franz_Oppenheimer
Alexander_Rüstow	Parmenides
Alexander_Wendt	Anthony_Giddens
Alexander_Wendt	Roy_Bhaskar
Alexander_of_Aphrodisias	Herminus
Alexander_of_Aphrodisias	Sosigenes_the_Peripatetic
Alexander_of_Aphrodisias	Aristotle
Alexander_of_Aphrodisias	Aristotle_of_Mytilene
Alexander_of_Hales	Anselm_of_Canterbury
Alexander_of_Hales	Aristotle
Alexander_of_Hales	Augustine_of_Hippo
Alexander_of_Hales	Bernard_of_Clairvaux
Alexander_of_Hales	Peter_Lombard
Alexander_of_Hales	Pseudo-Dionysius_the_Areopagite
Alexander_of_Hales	Richard_of_Saint_Victor
Alexander_von_Humboldt	Friedrich_Wilhelm_Joseph_Schelling
Alexandre_Kojève	Wassily_Kandinsky
Alexandre_Kojève	Vladimir_Solovyov_(philosopher)
Alexandre_Kojève	Plato
Alexandre_Kojève	Martin_Heidegger
Alexandre_Kojève	Leo_Strauss
Alexandre_Kojève	Karl_Marx
Alexandre_Kojève	Friedrich_Nietzsche
Alexandre_Kojève	Immanuel_Kant
Alexandre_Kojève	Georg_Wilhelm_Friedrich_Hegel
Alexandre_Kojève	Carl_Schmitt
Alexandre_Kojève	Aristotle
Alexandre_Kojève	Alexandre_Koyré
Alexandre_Kojève	Karl_Jaspers
Alexandre_Koyré	Henri_Bergson
Alexandre_Koyré	Victor_Delbos
Alexandre_Koyré	Léon_Brunschvicg
Alexandre_Koyré	Gaston_Bachelard
Alexandre_Koyré	André_Lalande_(philosopher)
Alexandre_Koyré	Edwin_Arthur_Burtt
Alexandre_Koyré	Edmund_Husserl
Alexandre_Koyré	François_Picavet
Alexis_de_Tocqueville	Pierre_Paul_Royer-Collard
Alexis_de_Tocqueville	Nassau_William_Senior
Alexis_de_Tocqueville	Montesquieu
Alexis_de_Tocqueville	L._Bonald
Alexis_de_Tocqueville	Joseph_de_Maistre
Alexis_de_Tocqueville	Jean-Jacques_Rousseau
Alexis_de_Tocqueville	Jacques-Bénigne_Bossuet
Alexis_de_Tocqueville	Guillaume-Chrétien_de_Lamoignon_de_Malesherbes
Alexis_de_Tocqueville	Voltaire
Alexis_de_Tocqueville	François-René_de_Chateaubriand
Alexis_de_Tocqueville	Edward_Gibbon
Alexis_de_Tocqueville	Edmund_Burke
Alexis_de_Tocqueville	David_Hume
Alexis_de_Tocqueville	Charles_de_Rémusat
Alexis_de_Tocqueville	Blaise_Pascal
Alexis_de_Tocqueville	Aristotle
Alexis_de_Tocqueville	Adam_Smith
Alexis_de_Tocqueville	François_Guizot
Alexius_Meinong	David_Hume
Alexius_Meinong	Franz_Brentano
Alexius_Meinong	Kazimierz_Twardowski
Alfred_Binet	John_Stuart_Mill
Alfred_Cobban	Hippolyte_Taine
Alfred_Korzybski	Ludwig_Wittgenstein
Alfred_Korzybski	Charles_Sanders_Peirce
Alfred_Korzybski	Albert_Einstein
Alfred_Korzybski	Bertrand_Russell
Alfred_Marshall	Henry_Sidgwick
Alfred_Marshall	John_Ruskin
Alfred_Marshall	Jules_Dupuit
Alfred_Marshall	Léon_Walras
Alfred_Marshall	Thomas_Carlyle
Alfred_Marshall	Vilfredo_Pareto
Alfred_Marshall	William_Stanley_Jevons
Alfred_North_Whitehead	Isaac_Newton
Alfred_North_Whitehead	William_James
Alfred_North_Whitehead	Plato
Alfred_North_Whitehead	John_Locke
Alfred_North_Whitehead	Immanuel_Kant
Alfred_North_Whitehead	John_Dewey
Alfred_North_Whitehead	Gottfried_Wilhelm_Leibniz
Alfred_North_Whitehead	George_Santayana
Alfred_North_Whitehead	Henri_Bergson
Alfred_North_Whitehead	F._H._Bradley
Alfred_North_Whitehead	David_Hume
Alfred_North_Whitehead	Aristotle
Alfred_Radcliffe-Brown	Émile_Durkheim
Alfred_Schuler	Éliphas_Lévi
Alfred_Schuler	Ludwig_Klages
Alfred_Schuler	tps://de.wikipedia.org/wiki/Carl%20Kiesewetter
Alfred_Schuler	Franz_Hartmann
Alfred_Schuler	Carl_Kiesewetter
Alfred_Schuler	Gérard_Encausse
Alfred_Schütz	Edmund_Husserl
Alfred_Schütz	Henri_Bergson
Alfred_Schütz	Ludwig_von_Mises
Alfred_Schütz	Max_Weber
Alfred_Schütz	William_James
Alfred_Tarski	Charles_Sanders_Peirce
Alfred_Tarski	Jan_Łukasiewicz
Algernon_Sidney	Plato
Algernon_Sidney	Socrates
Algernon_Sidney	Oliver_Cromwell
Algernon_Sidney	Aristotle
Algernon_Sidney	Cicero
Algernon_Sidney	Niccolò_Machiavelli
Algirdas_Julien_Greimas	Claude_Lévi-Strauss
Algirdas_Julien_Greimas	Ferdinand_de_Saussure
Algirdas_Julien_Greimas	Georges_Dumézil
Algirdas_Julien_Greimas	Louis_Hjelmslev
Algirdas_Julien_Greimas	Roman_Jakobson
Ali_Qushji	Al-Sharif_al-Jurjani
Ali_Qushji	Al-Ghazali
Ali_Qushji	Adud_al-Din_al-Iji
Ali_al-Qari	Abu_Hanifa
Ali_al-Qari	Abu_Mansur_al-Maturidi
Ali_al-Qari	Al-Ghazali
Ali_ibn_al-Madini	Ahmad_ibn_Hanbal
Alice_Crary	Ludwig_Wittgenstein
Alice_Crary	Stanley_Cavell
Alice_Crary	Peter_Winch
Alice_Crary	Kimberlé_Crenshaw
Alice_Crary	John_McDowell
Alice_Crary	J._L._Austin
Alice_Crary	Iris_Murdoch
Alice_Crary	Cora_Diamond
Alice_Crary	Charles_W._Mills
Alice_Crary	Bell_hooks
Alicja_Gescinska	Isaiah_Berlin
Alicja_Gescinska	Leszek_Kołakowski
Alicja_Gescinska	Max_Scheler
Alicja_Gescinska	Pope_John_Paul_II
Alicja_Gescinska	Roger_Scruton
Alister_McGrath	Thomas_F._Torrance
Alister_McGrath	Thomas_Aquinas
Alister_McGrath	Karl_Barth
Alister_McGrath	C._S._Lewis
Alister_McGrath	Roy_Bhaskar
Allan_Bloom	Michel_de_Montaigne
Allan_Bloom	William_Shakespeare
Allan_Bloom	Socrates
Allan_Bloom	Raymond_Aron
Allan_Bloom	Pre-Socratics
Allan_Bloom	Plato
Allan_Bloom	Niccolò_Machiavelli
Allan_Bloom	Leo_Strauss
Allan_Bloom	Jean-Jacques_Rousseau
Allan_Bloom	Jean_Racine
Allan_Bloom	Isocrates
Allan_Bloom	Georg_Wilhelm_Friedrich_Hegel
Allan_Bloom	Friedrich_Nietzsche
Allan_Bloom	Aristotle
Allan_Bloom	Alexandre_Kojève
Allan_Bloom	Martin_Heidegger
Allan_Gibbard	Richard_Brandt
Allan_Gibbard	R._M._Hare
Allan_Gibbard	David_Hume
Allan_Gibbard	Charles_Stevenson_(philosopher)
Allan_Gibbard	Michael_Bratman
Allen_W._Wood	Georg_Wilhelm_Friedrich_Hegel
Allen_W._Wood	Immanuel_Kant
Allen_W._Wood	Johann_Gottlieb_Fichte
Allen_W._Wood	Karl_Marx
Alphonse_Pyramus_de_Candolle	Augustin_Pyramus_de_Candolle
Alphonso_Lingis	Pierre_Klossowski
Alphonso_Lingis	Maurice_Merleau-Ponty
Alphonso_Lingis	Sigmund_Freud
Alphonso_Lingis	Immanuel_Kant
Alphonso_Lingis	Martin_Heidegger
Alphonso_Lingis	Friedrich_Nietzsche
Alphonso_Lingis	Emmanuel_Levinas
Alphonso_Lingis	Claude_Lévi-Strauss
Alphonso_Lingis	Georges_Bataille
Alvin_Hansen	John_Maynard_Keynes
Alvin_Plantinga	Thomas_Reid
Alvin_Plantinga	William_Harry_Jellema
Alvin_Plantinga	William_Alston
Alvin_Plantinga	Thomas_Aquinas
Alvin_Plantinga	Søren_Kierkegaard
Alvin_Plantinga	Luis_de_Molina
Alvin_Plantinga	Ludwig_Wittgenstein
Alvin_Plantinga	John_Locke
Alvin_Plantinga	Thomas_More
Alvin_Plantinga	John_Calvin
Alvin_Plantinga	Immanuel_Kant
Alvin_Plantinga	Hilaire_Belloc
Alvin_Plantinga	Edmund_Burke
Alvin_Plantinga	Duns_Scotus
Alvin_Plantinga	Bertrand_Russell
Alvin_Plantinga	Augustine_of_Hippo
Alvin_Plantinga	Abraham_Kuyper
Alvin_Plantinga	John_Henry_Newman
Amartya_Sen	The_Buddha
Amartya_Sen	Piero_Sraffa
Amartya_Sen	Maurice_Dobb
Amartya_Sen	Mary_Wollstonecraft
Amartya_Sen	Kenneth_Arrow
Amartya_Sen	John_Rawls
Amartya_Sen	John_Maynard_Keynes
Amartya_Sen	B._R._Ambedkar
Amartya_Sen	Adam_Smith
Amartya_Sen	Karl_Marx
American_Pre-Raphaelites	Dante_Gabriel_Rossetti
American_Pre-Raphaelites	John_Ruskin
American_Pre-Raphaelites	Thomas_Cole
American_Pre-Raphaelites	William_Henry_Hunt_(painter)
Amin_Ahsan_Islahi	Hamiduddin_Farahi
Amin_Ahsan_Islahi	Shibli_Nomani
Ammonius_Hermiae	Ptolemy
Ammonius_Hermiae	Porphyry_(philosopher)
Ammonius_Hermiae	Proclus
Ammonius_Hermiae	Iamblichus
Ammonius_Hermiae	Plato
Ammonius_Hermiae	Aristotle
Ammonius_Saccas	Aristotle
Ammonius_Saccas	Plato
Ammonius_Saccas	Socrates
Amr_ibn_Dinar	Ata_ibn_Abi_Rabah
Amr_ibn_Dinar	Ikrima_ibn_Amr
Amr_ibn_Dinar	Tawus_ibn_Kaysan
Amy_Allen_(philosopher)	Nancy_Fraser
Amy_Allen_(philosopher)	Michel_Foucault
Amy_Allen_(philosopher)	Hannah_Arendt
Amy_Allen_(philosopher)	Judith_Butler
Ananda_Coomaraswamy	Rabindranath_Tagore
Ananda_Coomaraswamy	Thomas_Aquinas
Ananda_Coomaraswamy	The_Buddha
Ananda_Coomaraswamy	Sister_Nivedita
Ananda_Coomaraswamy	Rumi
Ananda_Coomaraswamy	William_Morris
Ananda_Coomaraswamy	Plotinus
Ananda_Coomaraswamy	René_Guénon
Ananda_Coomaraswamy	Philo
Ananda_Coomaraswamy	Meister_Eckhart
Ananda_Coomaraswamy	Frithjof_Schuon
Ananda_Coomaraswamy	Clement_of_Alexandria
Ananda_Coomaraswamy	Augustine_of_Hippo
Ananda_Coomaraswamy	Adi_Shankara
Ananda_Coomaraswamy	Plato
Anaxagoras	Milesian_school
Anaxagoras	Parmenides
Anaximander	Thales_of_Miletus
Anaximenes_of_Miletus	Thales_of_Miletus
Andreas_Vesalius	Johannes_Baptista_Montanus
Andreas_Vesalius	Gemma_Frisius
Andreas_Vesalius	Galen
Andrew_Arato	György_Lukács
Andrew_Arato	Jürgen_Habermas
Andrew_Arato	Ágnes_Heller
Andrew_Kliman	Georg_Wilhelm_Friedrich_Hegel
Andrew_Kliman	Karl_Marx
Andrew_Kliman	Raya_Dunayevskaya
Andrew_Linzey	Karl_Barth
Andrew_Linzey	Albert_Schweitzer
Andrew_Linzey	Dietrich_Bonhoeffer
Andrew_Linzey	Humphrey_Primatt
Andrew_Linzey	Tom_Regan
Andrew_Purves	Thomas_F._Torrance
Andrew_Purves	Karl_Barth
Andrew_Purves	John_Calvin
Andrew_Purves	Jürgen_Moltmann
Andrew_Purves	Athanasius_of_Alexandria
Andrzej_Frycz_Modrzewski	Andrzej_Trzecieski
Andrzej_Frycz_Modrzewski	Erasmus
Andrzej_Frycz_Modrzewski	Martin_Luther
Andrzej_Frycz_Modrzewski	Mikołaj_Rej
Andrzej_Frycz_Modrzewski	Orichovius
Andrzej_Frycz_Modrzewski	Philip_Melanchthon
Andrzej_Frycz_Modrzewski	Polish_Brethren
Andrzej_Frycz_Modrzewski	tps://pl.wikipedia.org/wiki/Andrzej%20Trzecieski
Andy_Clark	Rodney_Brooks
Andy_Clark	Daniel_Dennett
Andy_Clark	Maurice_Merleau-Ponty
Anna-Teresa_Tymieniecka	Edmund_Husserl
Anna-Teresa_Tymieniecka	Henri_Bergson
Anna-Teresa_Tymieniecka	Józef_Maria_Bocheński
Anna-Teresa_Tymieniecka	Nicolai_Hartmann
Anna-Teresa_Tymieniecka	Roman_Ingarden
Anne_Robert_Jacques_Turgot	Montesquieu
Anne_Robert_Jacques_Turgot	François_Quesnay
Annette_Baier	Wilfrid_Sellars
Annette_Baier	David_Hume
Anselm_of_Canterbury	Augustine_of_Hippo
Anselm_of_Canterbury	Boethius
Anselm_of_Canterbury	John_Scotus_Eriugena
Anselm_of_Canterbury	Lanfranc
Anselm_of_Canterbury	Pseudo-Dionysius_the_Areopagite
Anselm_of_Laon	Anselm_of_Canterbury
Anselm_of_Laon	Bruno_of_Cologne
Anselm_of_Laon	Manegold_of_Lautenbach
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	John_Locke
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Damaris_Cudworth_Masham
Anthony_Downs	Joseph_Schumpeter
Anthony_Downs	Kenneth_Arrow
Anthony_Giddens	Noam_Chomsky
Anthony_Giddens	Émile_Durkheim
Anthony_Giddens	Wilhelm_Dilthey
Anthony_Giddens	Ulrich_Beck
Anthony_Giddens	Talcott_Parsons
Anthony_Giddens	Sigmund_Freud
Anthony_Giddens	Robert_K._Merton
Anthony_Giddens	Niklas_Luhmann
Anthony_Giddens	Norbert_Elias
Anthony_Giddens	Max_Weber
Anthony_Giddens	Alfred_Schütz
Anthony_Giddens	Claude_Lévi-Strauss
Anthony_Giddens	Cornelius_Castoriadis
Anthony_Giddens	Michel_Foucault
Anthony_Giddens	Jürgen_Habermas
Anthony_Giddens	Karl_Marx
Anthony_Giddens	Erving_Goffman
Anthony_Kenny	Herbert_McCabe
Anthony_Kenny	Ludwig_Wittgenstein
Anthony_Kenny	Thomas_Aquinas
Anthony_Kenny	Peter_Geach
Anthony_Ludovici	Aristotle
Anthony_Ludovici	Arthur_Schopenhauer
Anthony_Ludovici	Friedrich_Nietzsche
Anthony_Ludovici	Herbert_Spencer
Anthony_Ludovici	Sigmund_Freud
Anthony_Weston	Paul_Goodman
Anthony_Weston	Frithjof_Bergmann
Anthony_Weston	John_Dewey
Antiochus_of_Ascalon	Plato
Antiochus_of_Ascalon	Philo_of_Larissa
Antiochus_of_Ascalon	Aristotle
Antiochus_of_Ascalon	Mnesarchus_of_Athens
Antisthenes	Gorgias
Antisthenes	Socrates
Antoine_Arnauld	Augustine_of_Hippo
Antoine_Arnauld	Bernard_of_Clairvaux
Antoine_Arnauld	Cornelius_Jansen
Antoine_Arnauld	René_Descartes
Antoine_Arnauld	Thomas_Aquinas
Antoine_Arnauld	Thomas_Bradwardine
Antoine_Arnauld	Willem_Hessels_van_Est
Antoine_Augustin_Cournot	Nicolas-François_Canard
Antoine_Destutt_de_Tracy	John_Locke
Antoine_Destutt_de_Tracy	Marquis_de_Condorcet
Antoine_Destutt_de_Tracy	Pierre_Jean_Georges_Cabanis
Antoine_Destutt_de_Tracy	Étienne_Bonnot_de_Condillac
Antoine_Lavoisier	Guillaume-François_Rouelle
Antoine_Lavoisier	Étienne_Condillac
Antoine_Meillet	Ferdinand_de_Saussure
Antoine_Meillet	Michel_Bréal
Anton_Dohrn	Ernst_Haeckel
Anton_Dohrn	St._George_Jackson_Mivart
Anton_Marty	Franz_Brentano
Anton_Wilhelm_Amo	René_Descartes
Anton_Wilhelm_Amo	Christian_Wolff_(philosopher)
Anton_Wilhelm_Amo	John_Locke
Antonie_Pannekoek	Friedrich_Engels
Antonie_Pannekoek	Joseph_Dietzgen
Antonie_Pannekoek	Karl_Marx
Antonio_Gramsci	Niccolò_Machiavelli
Antonio_Gramsci	Vladimir_Lenin
Antonio_Gramsci	Vilfredo_Pareto
Antonio_Gramsci	Karl_Marx
Antonio_Gramsci	Giovanni_Gentile
Antonio_Gramsci	Georg_Wilhelm_Friedrich_Hegel
Antonio_Gramsci	Georges_Sorel
Antonio_Gramsci	Friedrich_Engels
Antonio_Gramsci	Francesco_De_Sanctis
Antonio_Gramsci	Benedetto_Croce
Antonio_Gramsci	Antonio_Labriola
Antonio_Gramsci	Amadeo_Bordiga
Antonio_Gramsci	Gaetano_Mosca
Antonio_Labriola	Georg_Wilhelm_Friedrich_Hegel
Antonio_Labriola	Johann_Friedrich_Herbart
Antonio_Labriola	Karl_Marx
Antonio_Negri	Louis_Althusser
Antonio_Negri	John_Maynard_Keynes
Antonio_Negri	Karl_Marx
Antonio_Negri	Mario_Tronti
Antonio_Negri	Augustine_of_Hippo
Antonio_Negri	Niccolò_Machiavelli
Antonio_Negri	Raya_Dunayevskaya
Antonio_Negri	Jean_Baudrillard
Antonio_Negri	Michel_Foucault
Antonio_Negri	Jacques_Camatte
Antonio_Negri	Antonio_Gramsci
Antonio_Negri	György_Lukács
Antonio_Negri	Gilles_Deleuze
Antonio_Negri	Georg_Wilhelm_Friedrich_Hegel
Antonio_Negri	Galvano_Della_Volpe
Antonio_Negri	Félix_Guattari
Antonio_Negri	Carl_Schmitt
Antonio_Negri	Baruch_Spinoza
Antonio_Negri	Thomas_Hobbes
Antonio_Negri	Henri_Lefebvre
Antonio_Rosmini	Marquis_de_Condorcet
Antonio_Rosmini	David_Hume
Antonio_Rosmini	Melchiorre_Gioia
Antonio_Rosmini	Jean_Charles_Léonard_de_Sismondi
Antonio_Rosmini	Adam_Smith
Antonio_Rosmini	François_Guizot
Antonio_Rosmini	Augustin_Thierry
Antonio_Rosmini	Gian_Domenico_Romagnosi
Antony_Flew	David_Hume
Antony_Flew	Richard_Swinburne
Anzar_Shah_Kashmiri	Hussain_Ahmed_Madani
Anzar_Shah_Kashmiri	Izaz_Ali_Amrohi
Arcesilaus	Timon_of_Phlius
Arcesilaus	Theophrastus
Arcesilaus	Socrates
Arcesilaus	Pyrrho
Arcesilaus	Crates_of_Athens
Arcesilaus	Plato
Arcesilaus	Crantor
Arcesilaus	Polemon_(scholarch)
Archelaus_(philosopher)	Anaxagoras
Archimedes	Eudoxus_of_Cnidus
Archytas	Philolaus
Arda_Denkel	P._F._Strawson
Aristippus	Socrates
Aristippus_the_Younger	Aristippus
Aristotle	Socrates
Aristotle	Plato
Aristotle	Parmenides
Aristotle	Phaleas_of_Chalcedon
Aristotle	Hippias
Aristotle	Heraclitus
Aristotle	Empedocles
Aristotle	Hippodamus_of_Miletus
Arnold_Davidson	Michel_Foucault
Arnold_Davidson	Stanley_Cavell
Arnold_J._Toynbee	Oswald_Spengler
Arnold_J._Toynbee	Carl_Jung
Arnold_J._Toynbee	Feliks_Koneczny
Arnold_J._Toynbee	Ibn_Khaldun
Arrian	Megasthenes
Arrian	Plutarch
Arrian	Epictetus
Arrian	Eratosthenes
Arrian	Xenophon
Arsyad_Thawil_al-Bantani	Ahmad_Zayni_Dahlan
Arsyad_Thawil_al-Bantani	tps://id.wikipedia.org/wiki/Nawawi%20al-Bantani
Arthur_Cecil_Pigou	Henry_Sidgwick
Arthur_Cecil_Pigou	Alfred_Marshall
Arthur_Danto	Nelson_Goodman
Arthur_Danto	Andy_Warhol
Arthur_Danto	Arthur_Schopenhauer
Arthur_Danto	Friedrich_Nietzsche
Arthur_Danto	Georg_Wilhelm_Friedrich_Hegel
Arthur_Danto	Jean-Paul_Sartre
Arthur_Danto	Ludwig_Wittgenstein
Arthur_Danto	Maurice_Merleau-Ponty
Arthur_Drews	Albert_Kalthoff
Arthur_Drews	Bruno_Bauer
Arthur_Drews	Eduard_von_Hartmann
Arthur_Fine	John_Dewey
Arthur_Peacocke	Ian_Barbour
Arthur_Peacocke	Charles_E._Raven
Arthur_Peacocke	Pierre_Teilhard_de_Chardin
Arthur_Peacocke	Geoffrey_Lampe
Arthur_Peacocke	William_Temple_(bishop)
Arthur_R._M._Lower	Harold_Innis
Arthur_R._M._Lower	Frederick_Jackson_Turner
Arthur_Schopenhauer	Voltaire
Arthur_Schopenhauer	Upanishads
Arthur_Schopenhauer	The_Buddha
Arthur_Schopenhauer	John_Locke
Arthur_Schopenhauer	René_Descartes
Arthur_Schopenhauer	Plato
Arthur_Schopenhauer	Karl_Christian_Friedrich_Krause
Arthur_Schopenhauer	Johann_Wolfgang_von_Goethe
Arthur_Schopenhauer	David_Hume
Arthur_Schopenhauer	Immanuel_Kant
Arthur_Schopenhauer	Gottlob_Ernst_Schulze
Arthur_Schopenhauer	German_mysticism
Arthur_Schopenhauer	George_Berkeley
Arthur_Schopenhauer	Edward_Gibbon
Arthur_Schopenhauer	Baruch_Spinoza
Arthur_Schopenhauer	Aristotle
Arthur_Schopenhauer	Jean-Jacques_Rousseau
Asad_Mayhani	Al-Ghazali
Ashley_Dawson	Paul_Gilroy
Ashley_Dawson	Raymond_Williams
Ashley_Dawson	Neil_Smith_(geographer)
Ashley_Dawson	Sheila_Rowbotham
Ashley_Dawson	Stuart_Hall_(cultural_theorist)
Ashley_Dawson	Rob_Nixon
Ashley_Dawson	Karl_Marx
Ashley_Dawson	Hazel_Carby
Ashley_Dawson	Judith_Butler
Ashley_Dawson	Frankfurt_School
Ashley_Dawson	Edward_Said
Ashley_Dawson	David_Harvey
Ashley_Dawson	Audre_Lorde
Ashley_Dawson	Anne_McClintock
Ata_ibn_Abi_Rabah	Ibn_Abbas
Athanasius_of_Alexandria	Aristotle
Athanasius_of_Alexandria	Origen
Athanasius_of_Alexandria	Plato
Athir_al-Din_al-Abhari	Kūshyār_ibn_Labbān
Athir_al-Din_al-Abhari	Kamāl_al‐Dīn_ibn_Yūnus
Athir_al-Din_al-Abhari	Fakhr_al-Din_al-Razi
Athir_al-Din_al-Abhari	Jabir_ibn_Aflah
Attar_of_Nishapur	Sanai
Attar_of_Nishapur	Abdullah_Ansari
Attar_of_Nishapur	Abu-Sa'id_Abul-Khayr
Attar_of_Nishapur	Al-Hallaj
Attar_of_Nishapur	Ferdowsi
Attar_of_Nishapur	Bayazid_Bastami
Auberon_Herbert	Joseph_Arch
Auberon_Herbert	Herbert_Spencer
August_Böckh	Friedrich_August_Wolf
August_Böckh	Friedrich_Schleiermacher
August_Cieszkowski	Georg_Wilhelm_Friedrich_Hegel
August_Cieszkowski	Joachim_of_Fiore
August_Cieszkowski	Józef_Maria_Hoene-Wroński
August_Cieszkowski	Karl_Ludwig_Michelet
August_Leskien	August_Schleicher
August_Ludwig_Hülsen	Friedrich_August_Wolf
August_Ludwig_Hülsen	Immanuel_Kant
August_Ludwig_Hülsen	Johann_Gottlieb_Fichte
August_Ludwig_Hülsen	Karl_Leonhard_Reinhold
August_Ludwig_Hülsen	Plato
August_Schleicher	Jacob_Grimm
August_Schleicher	Heinrich_Ewald
August_Schleicher	Wilhelm_von_Humboldt
August_Schleicher	Franz_Bopp
August_Schleicher	Carl_Vogt
August_Schleicher	Georg_Wilhelm_Friedrich_Hegel
August_Wilhelm_Schlegel	Johann_Gottfried_Herder
August_Wilhelm_Schlegel	Johann_Gottlieb_Fichte
August_Wilhelm_Schlegel	Immanuel_Kant
Auguste_Comte	Xavier_Bichat
Auguste_Comte	René_Descartes
Auguste_Comte	L._Bonald
Auguste_Comte	Marquis_de_Condorcet
Auguste_Comte	Joseph_de_Maistre
Auguste_Comte	Denis_Diderot
Auguste_Comte	Henri_de_Saint-Simon
Auguste_Comte	Aristotle
Auguste_Comte	Ibn_Khaldun
Auguste_Comte	Francis_Bacon
Augustin-Jean_Fresnel	Christiaan_Huygens
Augustin-Jean_Fresnel	François_Arago
Augustin-Jean_Fresnel	Thomas_Young_(scientist)
Augustin_Pyramus_de_Candolle	Jean_Pierre_Étienne_Vaucher
Augustin_Pyramus_de_Candolle	René_Louiche_Desfontaines
Augustin_Thierry	Auguste_Comte
Augustin_Thierry	François-René_de_Chateaubriand
Augustin_Thierry	Henri_de_Saint-Simon
Augustin_Thierry	Walter_Scott
Augustine_of_Hippo	Virgil
Augustine_of_Hippo	Paul_the_Apostle
Augustine_of_Hippo	Persius
Augustine_of_Hippo	Plato
Augustine_of_Hippo	Plotinus
Augustine_of_Hippo	Quintilian
Augustine_of_Hippo	Terence
Augustine_of_Hippo	Sallust
Augustine_of_Hippo	Seneca_the_Younger
Augustine_of_Hippo	Socrates
Augustine_of_Hippo	Stoicism
